,PageRank_Mode_1,PageRank_Mode_2
1,0.9771849786841282,9.7718967188079e-05
2,0.9928488212952564,9.928536024703198e-05
3,1.046613828247212,0.00010466189146922718
4,0.9789610406211892,9.789657424959923e-05
5,0.9836739832939387,9.836787129847391e-05
6,0.9482373775541453,9.482419081661822e-05
7,0.9554451377879031,9.55449707778515e-05
8,1.0152361560179286,0.0001015241063182818
9,1.0626337915799675,0.00010626389678713789
10,0.939005559615038,9.39010036596795e-05
11,0.9867157862886671,9.867205316644234e-05
12,1.0227212848074503,0.00010227262356432368
13,1.020907690612448,0.00010209126327013597
14,0.9946476737866404,9.946524652747637e-05
15,1.0406771353558584,0.00010406821873105453
16,0.9783874765633037,9.783921761657385e-05
17,1.011290179814398,0.00010112950643693205
18,0.940666428918347,9.406709172820918e-05
19,1.0532729147092144,0.00010532780403897967
20,0.9786651451991993,9.786698496400444e-05
21,1.0333461918766755,0.00010333512020761536
22,0.9787366966671388,9.787413971124446e-05
23,1.0626402724665651,0.00010626454506645842
24,0.9169627021743145,9.169670539187604e-05
25,0.9992593752190698,9.992641922418077e-05
26,0.9450774132595898,9.450819221233899e-05
27,1.0198121022683275,0.00010198170347798298
28,1.0869916711117957,0.00010869969864289084
29,0.9607318637908633,9.607364618699953e-05
30,1.0122619809579194,0.00010122668727096222
31,1.0156963946176338,0.00010157013077630953
32,0.9731861548812908,9.731908240795418e-05
33,0.9691181542343069,9.691228007357913e-05
34,0.9980313086440686,9.980361204855781e-05
35,1.0628817453078114,0.00010628869254982425
36,0.9294828308744137,9.294872539233002e-05
37,0.9987827602109939,9.987875741554129e-05
38,0.9591460139524495,9.591506052049682e-05
39,0.9722667971533775,9.722714654506003e-05
40,1.0254770463176341,0.00010254820136798566
41,1.046190026439309,0.00010461951102918464
42,0.9725706743304491,9.725753418175973e-05
43,1.0068701610667676,0.00010068750249344123
44,0.9730862755588917,9.73090942334408e-05
45,0.9655786120544748,9.655832371015203e-05
46,1.020551476447541,0.000102055641498631
47,1.027967308740131,0.00010279722896480958
48,1.0108384888281776,0.00010108433713068049
49,0.9837247790743278,9.837295090470921e-05
50,0.993877801348054,9.938825893585157e-05
51,1.0195547404863226,0.00010195596762142279
52,0.9432206230661404,9.432251215623067e-05
53,0.9521680321870657,9.521725824445286e-05
54,0.9687026449419928,9.687072914366821e-05
55,0.9834946011533686,9.834993288372027e-05
56,0.9597391273836425,9.597437219881586e-05
57,1.0487467221605344,0.00010487518223314665
58,0.9822688692406426,9.822735911752765e-05
59,1.0193698894319563,0.00010193748210007321
60,1.0153386531772994,0.00010153435639983883
61,1.013666666294069,0.00010136715656837832
62,0.9877957676008798,9.878005200174731e-05
63,0.9908788864662167,9.908836582904033e-05
64,0.9650989373615151,9.651035590789514e-05
65,1.0142926445485152,0.00010142975472151062
66,1.0165043243568173,0.00010165092422329079
67,0.9801966883161256,9.802013972548465e-05
68,1.0170923927085576,0.00010170973138058968
69,0.9436362992897234,9.43640805286492e-05
70,0.9560436759789364,9.56048248034274e-05
71,0.9558660659964076,9.558706394464486e-05
72,0.9808180697504602,9.808227843139356e-05
73,1.010909083279973,0.00010109139680849962
74,0.9613796233650981,9.613842254199893e-05
75,0.9737540500489263,9.737587233106308e-05
76,0.9846255164030426,9.846302495883496e-05
77,0.9285371010934812,9.285415175988647e-05
78,0.9749226529876841,9.749273322092688e-05
79,1.035487832805702,0.00010354928569410605
80,0.9432173268975025,9.432218262444405e-05
81,0.925334679891523,9.253390765230925e-05
82,1.0291181585404157,0.00010291231467112652
83,1.030425019910012,0.00010304300147256127
84,0.9789196096328706,9.78924311887387e-05
85,1.0350341212649115,0.00010350391426077475
86,0.9754256894497769,9.75430373404271e-05
87,0.9480168599687958,9.480213866312856e-05
88,1.0138396276070432,0.00010138445294072764
89,1.0092180003328193,0.00010092228764351782
90,0.9300639266754267,9.300683531359993e-05
91,0.9711044701253402,9.711091297184352e-05
92,1.0512250310959304,0.00010512301429709193
93,0.9227291000041848,9.227334847793335e-05
94,1.0526592903911334,0.00010526644095508
95,1.0035450797597307,0.00010035499224290811
96,1.0666265851946235,0.00010666317855892466
97,0.9860831617952176,9.860879043707826e-05
98,1.0024876624848789,0.00010024924992224641
99,1.039219544634689,0.00010392245890524678
100,0.9731516591180995,9.731563308627535e-05
101,0.9975939837683203,9.975987923725138e-05
102,0.9676274431800287,9.676320801929232e-05
103,1.010962152224037,0.00010109670374807628
104,0.9580876189800269,9.580922021065073e-05
105,0.9876350230704319,9.876397759891946e-05
106,1.0148306590697669,0.00010148355655075386
107,1.0038115301250135,0.00010038163739183364
108,1.002594736665491,0.00010025995727301136
109,0.9740743505079797,9.740790241273731e-05
110,1.0008864640029667,0.00010008912915280199
111,1.027421446941229,0.00010274264226692016
112,0.9666478199377231,9.666524535908853e-05
113,0.9731087100402449,9.731133797076822e-05
114,1.0279662796703306,0.00010279712619341344
115,1.0322937352390036,0.00010322987422876101
116,0.9990318394617433,9.990366577966117e-05
117,0.9979205784926642,9.97925389857289e-05
118,0.9791227993283047,9.791275030534371e-05
119,1.0244014014898573,0.00010244063619098555
120,1.023103627519225,0.00010231085788557535
121,0.9856291074943115,9.85633847049069e-05
122,0.9054719066341137,9.054761935204456e-05
123,0.9982733087737831,9.982781227450358e-05
124,0.9771986347584337,9.772033276835751e-05
125,0.9786010990652525,9.78605800662046e-05
126,0.9967211883067221,9.967259921106577e-05
127,0.9785155037941029,9.785202034987756e-05
128,1.0227191899794037,0.00010227241436463215
129,1.0156715733730763,0.0001015676482726639
130,0.9890345577623394,9.890393163625448e-05
131,1.0248737933620666,0.00010248787568903422
132,1.0111144332952304,0.00010111193193710037
133,1.0110912283555122,0.00010110961144688216
134,1.0313749967975272,0.00010313799994207563
135,1.0353356550590078,0.00010353406772175153
136,1.0410683915468435,0.0001041073448660763
137,1.0146570120245213,0.00010146619163933485
138,0.9952440927281293,9.952488855458458e-05
139,0.978864358174108,9.788690596720294e-05
140,0.975624180319352,9.756288648019906e-05
141,0.9802035986570399,9.80208309088375e-05
142,1.0057962030418262,0.00010058010596305436
143,1.0147596650258768,0.00010147645724123897
144,1.062297840615336,0.0001062303018332307
145,0.9848377562721004,9.848424914784722e-05
146,0.9751891835071181,9.751938632162341e-05
147,1.0636523077882487,0.00010636574925829952
148,0.9687485461560237,9.687531905943547e-05
149,0.9612056926960345,9.612102935427363e-05
150,1.0016401425467536,0.0001001644974210529
151,0.9790612680277654,9.790659717243469e-05
152,0.9775269282423314,9.775316228401841e-05
153,0.912279050727133,9.122833765455591e-05
154,1.0341656132740433,0.00010341706297073612
155,1.0295726121075406,0.00010295776014356614
156,0.9617724275910091,9.617770313475571e-05
157,0.9842496452721303,9.842543778905184e-05
158,0.9852137107360576,9.852184489034933e-05
159,1.026177980340967,0.00010261829514816432
160,1.013120398640433,0.00010131252952944129
161,1.0492575030218072,0.00010492626041489115
162,0.9918084928728551,9.918132667297522e-05
163,0.9560711212546719,9.560756945983303e-05
164,1.046110340926842,0.00010461154247103821
165,1.0193808747393498,0.00010193858058856175
166,1.0095769532496206,0.00010095818321573897
167,1.0450451376388128,0.00010450502149167964
168,0.9222300648470472,9.222344458526903e-05
169,1.034641256489342,0.00010346462746708496
170,0.9814402436239235,9.814449606761948e-05
171,0.9474409234971576,9.474454486975783e-05
172,1.0003586591002052,0.00010003634834433515
173,0.9828676932850925,9.828724184044127e-05
174,0.9441714332090484,9.44175938854493e-05
175,0.9501529076883659,9.501574496506865e-05
176,0.87290440583095,8.729085059425161e-05
177,0.9546603925088444,9.54664956003073e-05
178,0.9595052288300356,9.595098226723822e-05
179,0.9807665559049417,9.807712709739916e-05
180,0.9449329264492359,9.449374374120723e-05
181,1.0061930708287017,0.00010061979267417545
182,0.9848348087365739,9.848395437616207e-05
183,1.0600559343739562,0.00010600610976859078
184,0.9783846232541153,9.783893236542412e-05
185,0.9920972598637396,9.921020372673347e-05
186,0.9952701893305147,9.952749847136435e-05
187,0.9878899100396953,9.878946663703335e-05
188,0.9931628360421393,9.931676191839821e-05
189,0.8839131027860954,8.839172672380678e-05
190,0.9892615152541724,9.892662777119606e-05
191,1.0679630747959257,0.00010679682842574758
192,1.02942179337877,0.0001029426784184864
193,1.063127410767836,0.00010631325931826369
194,0.9660389177924609,9.660435466989755e-05
195,1.0038748058359936,0.00010038796512473673
196,1.0022312467680456,0.00010022360817626492
197,0.9943625600557627,9.943673528085526e-05
198,0.9762387885691247,9.762434764764097e-05
199,1.013819534385116,0.00010138244357563491
200,1.0036062349943773,0.000100361107801205
201,0.9524155166174076,9.524200671618466e-05
202,1.0357794422012272,0.00010357844645301341
203,1.0376943716423144,0.00010376994089957202
204,1.0184442520269406,0.00010184491795599396
205,0.9895493691059231,9.895541296306731e-05
206,0.9787564879264632,9.787611903540932e-05
207,1.0068220695248835,0.00010068269299941038
208,0.9298508476906753,9.298552730624801e-05
209,1.0901275134629058,0.00010901328459281125
210,1.0095494981458675,0.00010095543731879202
211,0.9960969620333056,9.961017608754474e-05
212,1.024023009911182,0.00010240279695258776
213,0.9937941959368842,9.937989820094874e-05
214,1.0097330127766333,0.00010097378902923723
215,0.9439475216095532,9.43952028029776e-05
216,0.9908845319876308,9.908893012763473e-05
217,1.0019206838397028,0.00010019255171992553
218,0.9504954412950173,9.504999836130344e-05
219,1.015562095264086,0.00010155670077603266
220,1.0324126228887907,0.00010324176278314432
221,0.9870119433315654,9.870166911467978e-05
222,0.9597454045673764,9.597499992921685e-05
223,1.0517118556431164,0.00010517169698451343
224,1.016015114811089,0.00010160200286641789
225,0.9917753923651534,9.917801675561121e-05
226,1.0088827789128605,0.00010088876511384167
227,0.951507378525422,9.51511927654409e-05
228,1.013302348159383,0.00010133072439396355
229,0.9611494440098661,9.61154047801361e-05
230,0.968091306719532,9.680959489925925e-05
231,0.9883420172270152,9.883467714014687e-05
232,1.0442776713669089,0.00010442827445749006
233,1.0503895874121032,0.00010503946954318009
234,0.9860279191153251,9.86032660487306e-05
235,1.0341714120279666,0.00010341764276475638
236,1.001703047998046,0.00010017078802910083
237,1.03334482870244,0.0001033349840506476
238,0.9767070291336923,9.767117190690301e-05
239,1.0093546652180287,0.00010093595393021825
