,PageRank_Mode_1,PageRank_Mode_2
1,1.1158727184589259,0.01115873339229114
2,0.7392867767723288,0.007392871561987666
3,1.0707718128825978,0.010707724043773037
4,1.1034289833263728,0.011034295969899657
5,0.9377072220469812,0.009377077259462569
6,0.9991639483771587,0.009991644954268582
7,1.0023191441737023,0.010023196951545896
8,1.0460278782460568,0.010460284538273015
9,0.8940209120468572,0.008940213903715234
10,1.1500361499137837,0.011500367928077121
11,0.8144242064974268,0.008144246340943476
12,1.084391643272968,0.010843922449756944
13,1.0681414765602009,0.010681420628233908
14,1.0777941685276078,0.010777947676187347
15,1.0641271668905294,0.010641277533020268
16,1.0162359222712445,0.010162364844064168
17,0.9834883350372611,0.009834888707627023
18,1.0673607279210122,0.010673613140002014
19,1.1377027928607415,0.011377034325786503
20,1.1374903735845603,0.01137491007694198
21,0.9583226406950875,0.009583231639062894
22,0.9034785757386582,0.009034790623945339
23,0.8954778672241347,0.008954783471345752
24,0.8787018827563701,0.008787023505806775
25,1.0112315483691314,0.010112321006859272
26,1.010103446092551,0.01010103997823655
27,0.8645433360837874,0.00864543793838053
28,0.860239751956545,0.008602402083850077
29,0.9186349256680851,0.009186354191957308
30,0.8698474502126817,0.008698479127433954
31,0.8741250159210464,0.00874125482364471
32,0.8828156223447401,0.0088281609288101
33,0.9773373199838847,0.009773378536567623
34,0.8898134899599799,0.008898139657184728
35,0.9144872161640895,0.009144877088659598
36,0.9138548610499556,0.009138553569789076
37,1.047923481122715,0.010479240618468083
38,0.8508341212182627,0.008508345720709874
39,1.0460256904781615,0.010460262660304014
40,0.9626952359325158,0.00962695759257476
41,0.9154151136295026,0.009154156091964025
42,0.996216853248177,0.009962173982115801
43,1.160517153896088,0.011605178023881895
44,0.9966117089401961,0.009966122501516017
45,0.9845635445490086,0.009845640828157113
46,1.0032117904935443,0.010032123375312408
47,1.0380979089726823,0.01038098477983935
48,1.0252406697763852,0.010252412312792954
49,1.0872097094955464,0.010872103106925733
50,0.9518561739672756,0.009518566880168139
51,0.891977720717234,0.008919781947801768
52,0.8654531726509379,0.008654536324028446
53,0.7577153251693829,0.007577157126698014
54,1.3097760834917231,0.013097768245195715
55,0.9041393066129294,0.009041397907337838
56,0.8353920106791173,0.008353924550055035
57,0.9147702193177485,0.009147707125978856
58,0.9278081371621761,0.009278086353884439
59,0.9920672070793441,0.009920677484060246
60,0.8870253776740045,0.008870258501430563
61,1.1512654743255863,0.011512661172005556
62,0.9770154642122062,0.009770159928211336
63,0.7757002167010777,0.007757006123867314
64,1.1613240944069987,0.011613247465463546
65,1.2991296874874463,0.012991304299512367
66,0.8814738729344275,0.00881474342949261
67,1.2270092157987063,0.0122700990946747
68,1.2626551931916712,0.012626559098500117
69,0.8787853218972617,0.008787857873334741
70,1.0683818000801184,0.010683823942221463
71,0.8798422487651707,0.008798427172585832
72,0.9581933637658313,0.00958193881327431
73,0.9836254783179629,0.00983626014996683
74,1.2084979978447885,0.012084986805301706
75,0.9290625598693831,0.009290630635661875
76,0.6217288118187874,0.006217291133899281
77,1.2853147500866617,0.012853154815421028
78,0.9791783601600709,0.00979178893697381
79,0.9078899257251731,0.009078904116343276
80,1.0419415071171725,0.010419420811974615
81,1.1742363315386846,0.01174236990570919
82,1.013746507256951,0.010137470643252313
83,1.0192712447285794,0.010192718053772217
84,1.177320364400765,0.011773210251055013
85,0.8982045527671523,0.00898205032682925
86,1.102627601906261,0.011026282160457578
87,0.7886360002161613,0.007886364123127336
88,1.2243113266661374,0.012243120153680028
89,0.8452644114239433,0.008452648548942565
90,1.267504007973657,0.012675047249960379
91,1.1317992206176752,0.011317998525981848
92,0.8494313168040821,0.008494317678828649
93,1.21810287504954,0.01218103563941907
94,0.8643619996330962,0.008643624596542157
95,0.9861500049197465,0.009861505409785544
96,0.8396904400040905,0.008396908845994358
97,1.2769645498231172,0.012769652734124497
98,1.1344082120422927,0.011344088467013316
99,0.9859169232798991,0.00985917462801351
100,1.2386857382779564,0.012386864374904057
